id,person_id,task_id,date,hours,allocated_task_id
42,2,7,2024-01-16,3.5999999999999996,7.0
43,4,7,2024-01-16,4.533333333333333,7.0
44,2,7,2024-01-17,3.6333333333333333,7.0
45,4,7,2024-01-17,4.566666666666666,7.0
46,2,7,2024-01-18,3.6666666666666665,7.0
47,4,7,2024-01-18,4.6,7.0
48,11,8,2024-01-19,3.533333333333333,8.0
49,12,8,2024-01-19,4.633333333333333,8.0
50,2,8,2024-01-19,3.5666666666666664,8.0
51,2,8,2024-01-19,4.666666666666666,8.0
52,5,9,2024-01-15,4.6,9.0
53,5,9,2024-01-16,4.533333333333333,9.0
54,5,9,2024-01-17,4.633333333333333,9.0
55,5,9,2024-01-18,4.566666666666666,9.0
56,5,9,2024-01-19,4.666666666666666,9.0
57,7,10,2024-01-22,4.6,10.0
58,9,10,2024-01-22,5.533333333333333,10.0
59,7,10,2024-01-23,4.633333333333333,10.0
60,9,10,2024-01-23,5.566666666666666,10.0
61,7,10,2024-01-24,4.666666666666666,10.0
62,9,10,2024-01-24,5.6,10.0
63,7,10,2024-01-25,4.533333333333333,10.0
64,9,10,2024-01-25,5.633333333333333,10.0
65,7,10,2024-01-26,4.566666666666666,10.0
66,9,10,2024-01-26,5.666666666666666,10.0
67,1,11,2024-01-22,2.5999999999999996,11.0
68,3,11,2024-01-22,3.533333333333333,11.0
69,1,11,2024-01-23,2.633333333333333,11.0
70,3,11,2024-01-23,3.5666666666666664,11.0
71,1,11,2024-01-24,2.6666666666666665,11.0
72,3,11,2024-01-24,3.5999999999999996,11.0
73,1,11,2024-01-25,2.533333333333333,11.0
74,3,11,2024-01-25,3.633333333333333,11.0
75,1,11,2024-01-26,2.5666666666666664,11.0
76,3,11,2024-01-26,3.6666666666666665,11.0
77,1,11,2024-01-27,0.5999999999999996,11.0
78,3,11,2024-01-27,1.533333333333333,11.0
79,1,11,2024-01-28,0.633333333333333,11.0
80,3,11,2024-01-28,1.5666666666666664,11.0
81,1,12,2024-01-29,2.666666666666666,12.0
82,3,12,2024-01-29,3.5999999999999996,12.0
83,1,12,2024-01-30,2.533333333333333,12.0
84,3,12,2024-01-30,3.633333333333333,12.0
85,1,12,2024-01-31,2.5666666666666664,12.0
86,3,12,2024-01-31,3.666666666666666,12.0
87,1,12,2024-02-01,2.5999999999999996,12.0
88,3,12,2024-02-01,3.5333333333333328,12.0
89,1,12,2024-02-02,2.633333333333333,12.0
90,3,12,2024-02-02,3.5666666666666664,12.0
91,1,12,2024-02-03,0.6666666666666663,12.0
92,3,12,2024-02-03,1.5999999999999996,12.0
93,5,13,2024-01-29,3.5333333333333328,13.0
94,5,13,2024-01-30,3.633333333333333,13.0
95,5,14,2024-01-31,3.5666666666666664,14.0
96,6,14,2024-01-31,4.666666666666666,14.0
97,5,14,2024-02-01,3.5999999999999996,14.0
98,6,14,2024-02-01,4.533333333333333,14.0
99,5,14,2024-02-02,3.633333333333333,14.0
100,6,14,2024-02-02,4.566666666666666,14.0
101,2,15,2024-02-05,3.666666666666666,15.0
102,4,15,2024-02-05,4.6,15.0
103,2,15,2024-02-06,3.5333333333333328,15.0
104,4,15,2024-02-06,4.633333333333333,15.0
105,2,15,2024-02-07,3.5666666666666664,15.0
106,4,15,2024-02-07,4.666666666666666,15.0
107,2,15,2024-02-08,3.5999999999999996,15.0
108,4,15,2024-02-08,4.533333333333333,15.0
109,5,16,2024-02-09,3.633333333333333,16.0
110,6,16,2024-02-09,4.566666666666666,16.0
111,2,16,2024-02-09,3.666666666666666,16.0
112,2,16,2024-02-09,4.6,16.0
113,12,17,2024-02-05,4.533333333333333,17.0
114,7,17,2024-02-05,5.633333333333333,17.0
115,9,17,2024-02-05,4.566666666666666,17.0
116,12,17,2024-02-06,4.666666666666666,17.0
117,7,17,2024-02-06,5.6,17.0
118,9,17,2024-02-06,4.533333333333333,17.0
119,11,18,2024-02-07,4.633333333333333,18.0
120,12,18,2024-02-07,5.566666666666666,18.0
121,11,18,2024-02-08,4.666666666666666,18.0
122,12,18,2024-02-08,5.6,18.0
123,11,18,2024-02-09,4.533333333333333,18.0
124,12,18,2024-02-09,5.633333333333333,18.0
125,7,19,2024-02-12,4.566666666666666,19.0
126,9,19,2024-02-12,5.666666666666666,19.0
127,7,19,2024-02-13,4.6,19.0
128,9,19,2024-02-13,5.533333333333333,19.0
129,7,19,2024-02-14,4.633333333333333,19.0
130,9,19,2024-02-14,5.566666666666666,19.0
131,7,19,2024-02-15,4.666666666666666,19.0
132,9,19,2024-02-15,5.6,19.0
133,11,20,2024-02-16,4.533333333333333,20.0
134,12,20,2024-02-16,5.633333333333333,20.0
135,7,20,2024-02-16,4.566666666666666,20.0
136,7,20,2024-02-16,5.666666666666666,20.0
137,5,21,2024-02-12,2.5999999999999996,21.0
138,5,21,2024-02-13,2.5333333333333328,21.0
139,5,21,2024-02-14,2.633333333333333,21.0
140,5,21,2024-02-15,2.566666666666666,21.0
141,5,21,2024-02-16,2.666666666666666,21.0
142,5,21,2024-02-17,0.5999999999999994,21.0
143,5,21,2024-02-18,0.5333333333333328,21.0
144,1,22,2024-02-19,2.633333333333333,22.0
145,3,22,2024-02-19,3.566666666666666,22.0
146,1,22,2024-02-20,2.666666666666666,22.0
147,3,22,2024-02-20,3.599999999999999,22.0
148,1,22,2024-02-21,2.5333333333333328,22.0
149,3,22,2024-02-21,3.633333333333333,22.0
150,1,22,2024-02-22,2.566666666666666,22.0
151,3,22,2024-02-22,3.666666666666666,22.0
152,1,22,2024-02-23,2.599999999999999,22.0
153,3,22,2024-02-23,3.5333333333333328,22.0
154,1,22,2024-02-24,0.6333333333333326,22.0
155,3,22,2024-02-24,1.566666666666666,22.0
156,2,23,2024-02-19,3.666666666666666,23.0
157,4,23,2024-02-19,4.6,23.0
158,2,23,2024-02-20,3.5333333333333328,23.0
159,4,23,2024-02-20,4.633333333333333,23.0
160,2,23,2024-02-21,3.566666666666666,23.0
161,4,23,2024-02-21,4.666666666666666,23.0
162,2,23,2024-02-22,3.599999999999999,23.0
163,4,23,2024-02-22,4.533333333333332,23.0
164,2,23,2024-02-23,3.633333333333333,23.0
165,4,23,2024-02-23,4.5666666666666655,23.0
166,2,24,2024-02-26,3.666666666666666,24.0
167,4,24,2024-02-26,4.6,24.0
168,2,24,2024-02-27,3.5333333333333328,24.0
169,4,24,2024-02-27,4.633333333333333,24.0
170,2,24,2024-02-28,3.566666666666666,24.0
171,4,24,2024-02-28,4.666666666666666,24.0
172,2,24,2024-02-29,3.599999999999999,24.0
173,4,24,2024-02-29,4.533333333333332,24.0
174,2,24,2024-03-01,3.6333333333333324,24.0
175,4,24,2024-03-01,4.5666666666666655,24.0
176,5,25,2024-02-26,4.666666666666666,25.0
177,5,25,2024-02-27,4.6,25.0
178,5,26,2024-02-28,4.533333333333332,26.0
179,6,26,2024-02-28,5.633333333333333,26.0
180,5,26,2024-02-29,4.5666666666666655,26.0
181,6,26,2024-02-29,5.666666666666666,26.0
182,5,26,2024-03-01,4.6,26.0
183,6,26,2024-03-01,5.533333333333332,26.0
184,7,27,2024-03-04,4.633333333333333,27.0
185,9,27,2024-03-04,5.5666666666666655,27.0
186,7,27,2024-03-05,4.666666666666666,27.0
187,9,27,2024-03-05,5.6,27.0
188,7,27,2024-03-06,4.533333333333332,27.0
189,9,27,2024-03-06,5.633333333333333,27.0
190,7,27,2024-03-07,4.5666666666666655,27.0
191,9,27,2024-03-07,5.666666666666666,27.0
192,5,28,2024-03-08,4.599999999999999,28.0
193,6,28,2024-03-08,5.533333333333332,28.0
194,7,28,2024-03-08,4.633333333333333,28.0
195,7,28,2024-03-08,5.5666666666666655,28.0
196,12,29,2024-03-04,2.666666666666666,29.0
197,1,29,2024-03-04,3.599999999999999,29.0
198,3,29,2024-03-04,2.5333333333333323,29.0
199,12,29,2024-03-05,2.6333333333333324,29.0
200,1,29,2024-03-05,3.5666666666666655,29.0
201,3,29,2024-03-05,2.6666666666666656,29.0
202,12,29,2024-03-06,2.599999999999999,29.0
203,1,29,2024-03-06,3.5333333333333323,29.0
204,3,29,2024-03-06,2.6333333333333324,29.0
205,11,30,2024-03-07,2.5666666666666655,30.0
206,12,30,2024-03-07,3.6666666666666656,30.0
207,11,30,2024-03-08,2.599999999999999,30.0
208,12,30,2024-03-08,3.5333333333333323,30.0
209,11,30,2024-03-09,0.6333333333333324,30.0
210,12,30,2024-03-09,1.5666666666666658,30.0
211,11,30,2024-03-10,0.6666666666666657,30.0
212,12,30,2024-03-10,1.5999999999999992,30.0
213,1,31,2024-03-11,2.5333333333333323,31.0
214,3,31,2024-03-11,3.6333333333333324,31.0
215,1,31,2024-03-12,2.5666666666666655,31.0
216,3,31,2024-03-12,3.6666666666666656,31.0
217,1,31,2024-03-13,2.599999999999999,31.0
218,3,31,2024-03-13,3.5333333333333323,31.0
219,1,31,2024-03-14,2.6333333333333324,31.0
220,3,31,2024-03-14,3.5666666666666655,31.0
221,11,32,2024-03-15,2.6666666666666656,32.0
222,12,32,2024-03-15,3.599999999999999,32.0
223,1,32,2024-03-15,2.5333333333333323,32.0
224,1,32,2024-03-15,3.6333333333333324,32.0
225,11,32,2024-03-16,0.5666666666666657,32.0
226,12,32,2024-03-16,1.6666666666666656,32.0
227,1,32,2024-03-16,0.599999999999999,32.0
228,1,32,2024-03-16,1.5333333333333323,32.0
229,11,33,2024-01-01,5.133333333333332,33.0
230,11,33,2024-01-01,1.4666666666666708,
231,11,33,2024-01-02,5.0666666666666655,33.0
232,11,33,2024-01-03,5.166666666666666,33.0
233,11,33,2024-01-04,5.099999999999999,33.0
234,11,34,2024-01-05,5.033333333333332,34.0
235,11,34,2024-01-05,1.8666666666666707,
236,12,34,2024-01-05,6.133333333333332,34.0
237,11,34,2024-01-06,2.0666666666666655,34.0
238,12,34,2024-01-06,2.1666666666666656,34.0
239,11,34,2024-01-07,2.0999999999999988,34.0
240,11,34,2024-01-07,1.600000000000004,
241,12,34,2024-01-07,2.0333333333333323,34.0
242,11,34,2024-01-08,5.133333333333332,34.0
243,12,34,2024-01-08,6.0666666666666655,34.0
244,11,34,2024-01-09,5.166666666666666,34.0
245,11,34,2024-01-09,1.3333333333333375,
246,12,34,2024-01-09,6.099999999999999,34.0
247,11,34,2024-01-10,5.033333333333332,34.0
248,12,34,2024-01-10,6.133333333333332,34.0
249,13,35,2024-01-11,5.0666666666666655,35.0
250,13,35,2024-01-11,1.7333333333333376,
251,15,35,2024-01-11,6.166666666666666,35.0
252,13,35,2024-01-12,5.099999999999999,35.0
253,15,35,2024-01-12,6.033333333333332,35.0
254,13,35,2024-01-13,2.133333333333332,35.0
255,13,35,2024-01-13,1.466666666666671,
256,15,35,2024-01-13,2.0666666666666655,35.0
257,18,36,2024-01-08,6.166666666666665,36.0
258,14,36,2024-01-08,7.099999999999999,36.0
259,16,36,2024-01-08,6.033333333333332,36.0
260,16,36,2024-01-08,1.8666666666666711,
261,18,36,2024-01-09,6.133333333333332,36.0
262,14,36,2024-01-09,7.0666666666666655,36.0
263,16,36,2024-01-09,6.166666666666665,36.0
264,18,36,2024-01-10,6.099999999999999,36.0
265,18,36,2024-01-10,1.6000000000000045,
266,14,36,2024-01-10,7.033333333333332,36.0
267,16,36,2024-01-10,6.133333333333332,36.0
268,18,36,2024-01-11,6.0666666666666655,36.0
269,14,36,2024-01-11,7.166666666666665,36.0
270,14,36,2024-01-11,1.333333333333338,
271,16,36,2024-01-11,6.099999999999999,36.0
272,17,37,2024-01-12,6.033333333333332,37.0
273,18,37,2024-01-12,7.133333333333332,37.0
274,17,37,2024-01-13,2.0666666666666655,37.0
275,17,37,2024-01-13,1.733333333333338,
276,18,37,2024-01-13,3.1666666666666656,37.0
277,17,37,2024-01-14,2.0999999999999988,37.0
278,18,37,2024-01-14,3.0333333333333323,37.0
279,17,37,2024-01-15,6.133333333333332,37.0
280,17,37,2024-01-15,1.4666666666666712,
281,18,37,2024-01-15,7.0666666666666655,37.0
282,17,37,2024-01-16,6.166666666666665,37.0
283,18,37,2024-01-16,7.099999999999999,37.0
284,17,37,2024-01-17,6.033333333333332,37.0
285,17,37,2024-01-17,1.8666666666666716,
286,18,37,2024-01-17,7.133333333333332,37.0
287,14,38,2024-01-18,6.0666666666666655,38.0
288,16,38,2024-01-18,7.166666666666665,38.0
289,14,38,2024-01-19,6.099999999999999,38.0
290,14,38,2024-01-19,1.600000000000005,
291,16,38,2024-01-19,7.033333333333332,38.0
292,14,38,2024-01-20,2.133333333333332,38.0
293,16,38,2024-01-20,3.0666666666666655,38.0
294,8,39,2024-01-15,4.166666666666665,39.0
295,8,39,2024-01-15,1.3333333333333384,
296,10,39,2024-01-15,5.099999999999999,39.0
297,8,39,2024-01-16,4.033333333333332,39.0
298,10,39,2024-01-16,5.133333333333332,39.0
299,8,39,2024-01-17,4.0666666666666655,39.0
300,8,39,2024-01-17,1.7333333333333383,
301,10,39,2024-01-17,5.166666666666665,39.0
302,8,39,2024-01-18,4.099999999999999,39.0
303,10,39,2024-01-18,5.033333333333332,39.0
304,8,39,2024-01-19,4.133333333333332,39.0
305,8,39,2024-01-19,1.4666666666666717,
306,10,39,2024-01-19,5.0666666666666655,39.0
307,8,39,2024-01-20,2.166666666666665,39.0
308,10,39,2024-01-20,2.0999999999999988,39.0
309,8,39,2024-01-21,2.0333333333333323,39.0
310,8,39,2024-01-21,1.8666666666666718,
311,10,39,2024-01-21,2.133333333333332,39.0
312,11,40,2024-01-22,4.0666666666666655,40.0
313,12,40,2024-01-22,5.166666666666665,40.0
314,8,40,2024-01-22,4.099999999999999,40.0
315,8,40,2024-01-22,1.6000000000000052,
316,8,40,2024-01-22,5.033333333333332,40.0
317,11,40,2024-01-23,4.133333333333332,40.0
318,12,40,2024-01-23,5.0666666666666655,40.0
319,8,40,2024-01-23,4.166666666666665,40.0
320,8,40,2024-01-23,1.3333333333333386,
321,8,40,2024-01-23,5.099999999999999,40.0
322,11,40,2024-01-24,4.033333333333331,40.0
323,12,40,2024-01-24,5.133333333333332,40.0
324,8,40,2024-01-24,4.0666666666666655,40.0
325,8,40,2024-01-24,1.7333333333333387,
326,8,40,2024-01-24,5.166666666666665,40.0
327,11,40,2024-01-25,4.099999999999999,40.0
328,12,40,2024-01-25,5.033333333333332,40.0
329,8,40,2024-01-25,4.133333333333332,40.0
330,8,40,2024-01-25,1.4666666666666721,
331,8,40,2024-01-25,5.0666666666666655,40.0
332,11,40,2024-01-26,4.166666666666665,40.0
333,12,40,2024-01-26,5.099999999999999,40.0
334,8,40,2024-01-26,4.033333333333331,40.0
335,8,40,2024-01-26,1.8666666666666722,
336,8,40,2024-01-26,5.133333333333332,40.0
337,11,40,2024-01-27,2.0666666666666655,40.0
338,12,40,2024-01-27,2.166666666666665,40.0
339,8,40,2024-01-27,2.0999999999999988,40.0
340,8,40,2024-01-27,1.6000000000000056,
341,8,40,2024-01-27,2.033333333333332,40.0
342,17,41,2024-01-22,5.133333333333332,41.0
343,18,41,2024-01-22,6.0666666666666655,41.0
344,17,41,2024-01-23,5.166666666666665,41.0
345,17,41,2024-01-23,1.3333333333333388,
346,18,41,2024-01-23,6.099999999999999,41.0
347,17,41,2024-01-24,5.033333333333331,41.0
348,18,41,2024-01-24,6.133333333333332,41.0
349,17,41,2024-01-25,5.0666666666666655,41.0
350,17,41,2024-01-25,1.7333333333333392,
351,18,41,2024-01-25,6.166666666666665,41.0
352,17,41,2024-01-26,5.099999999999999,41.0
353,18,41,2024-01-26,6.033333333333331,41.0
354,17,41,2024-01-27,2.133333333333332,41.0
355,17,41,2024-01-27,1.4666666666666726,
356,18,41,2024-01-27,2.066666666666665,41.0
357,17,41,2024-01-28,2.166666666666665,41.0
358,18,41,2024-01-28,2.0999999999999988,41.0
359,17,42,2024-01-29,5.033333333333331,42.0
360,17,42,2024-01-29,1.8666666666666725,
361,17,42,2024-01-30,5.133333333333332,42.0
362,17,42,2024-01-31,5.0666666666666655,42.0
363,17,42,2024-02-01,5.166666666666665,42.0
364,17,42,2024-02-02,5.099999999999999,42.0
365,17,42,2024-02-02,1.6000000000000059,
366,17,42,2024-02-03,2.033333333333332,42.0
367,11,43,2024-01-29,6.133333333333332,43.0
368,11,43,2024-01-30,6.0666666666666655,43.0
369,11,43,2024-01-31,6.166666666666665,43.0
370,11,43,2024-01-31,1.3333333333333393,
371,11,43,2024-02-01,6.099999999999999,43.0
372,11,44,2024-02-02,6.033333333333331,44.0
373,12,44,2024-02-02,7.133333333333332,44.0
374,11,44,2024-02-03,2.066666666666665,44.0
375,11,44,2024-02-03,1.7333333333333394,
376,12,44,2024-02-03,3.166666666666665,44.0
377,11,44,2024-02-04,2.0999999999999988,44.0
378,12,44,2024-02-04,3.033333333333332,44.0
379,11,44,2024-02-05,6.133333333333332,44.0
380,11,44,2024-02-05,1.4666666666666728,
381,12,44,2024-02-05,7.066666666666665,44.0
382,11,44,2024-02-06,6.166666666666665,44.0
383,12,44,2024-02-06,7.099999999999999,44.0
384,11,44,2024-02-07,6.033333333333331,44.0
385,11,44,2024-02-07,1.866666666666673,
386,12,44,2024-02-07,7.133333333333332,44.0
387,14,45,2024-02-08,6.066666666666665,45.0
388,16,45,2024-02-08,7.166666666666665,45.0
389,14,45,2024-02-09,6.099999999999999,45.0
390,14,45,2024-02-09,1.6000000000000063,
391,16,45,2024-02-09,7.033333333333331,45.0
392,14,45,2024-02-10,2.133333333333332,45.0
393,16,45,2024-02-10,3.066666666666665,45.0
394,18,46,2024-02-05,4.166666666666665,46.0
395,18,46,2024-02-05,1.3333333333333397,
396,8,46,2024-02-05,5.099999999999999,46.0
397,10,46,2024-02-05,4.033333333333331,46.0
398,18,46,2024-02-06,4.133333333333332,46.0
399,8,46,2024-02-06,5.066666666666665,46.0
400,8,46,2024-02-06,1.7333333333333398,
401,10,46,2024-02-06,4.166666666666665,46.0
402,18,46,2024-02-07,4.099999999999998,46.0
403,8,46,2024-02-07,5.033333333333331,46.0
404,10,46,2024-02-07,4.133333333333332,46.0
405,10,46,2024-02-07,1.466666666666673,
406,18,46,2024-02-08,4.066666666666665,46.0
407,8,46,2024-02-08,5.166666666666665,46.0
408,10,46,2024-02-08,4.099999999999998,46.0
409,17,47,2024-02-09,4.033333333333331,47.0
410,17,47,2024-02-09,1.8666666666666734,
411,18,47,2024-02-09,5.133333333333332,47.0
412,17,47,2024-02-10,2.066666666666665,47.0
413,18,47,2024-02-10,2.166666666666665,47.0
414,17,47,2024-02-11,2.0999999999999983,47.0
415,17,47,2024-02-11,1.6000000000000068,
416,18,47,2024-02-11,2.0333333333333314,47.0
417,17,47,2024-02-12,4.133333333333331,47.0
418,18,47,2024-02-12,5.066666666666665,47.0
419,17,47,2024-02-13,4.166666666666665,47.0
420,17,47,2024-02-13,1.3333333333333401,
421,18,47,2024-02-13,5.099999999999998,47.0
422,17,47,2024-02-14,4.033333333333331,47.0
423,18,47,2024-02-14,5.133333333333332,47.0
424,8,48,2024-02-15,4.066666666666665,48.0
425,8,48,2024-02-15,1.73333333333334,
426,10,48,2024-02-15,5.166666666666665,48.0
427,8,48,2024-02-16,4.099999999999998,48.0
428,10,48,2024-02-16,5.033333333333331,48.0
429,8,48,2024-02-17,2.1333333333333315,48.0
430,8,48,2024-02-17,1.4666666666666734,
431,10,48,2024-02-17,2.0666666666666647,48.0
432,13,49,2024-02-12,5.166666666666665,49.0
433,15,49,2024-02-12,6.099999999999998,49.0
434,13,49,2024-02-13,5.033333333333331,49.0
435,13,49,2024-02-13,1.8666666666666736,
436,15,49,2024-02-13,6.133333333333332,49.0
437,13,49,2024-02-14,5.066666666666665,49.0
438,15,49,2024-02-14,6.166666666666665,49.0
439,13,49,2024-02-15,5.099999999999998,49.0
440,13,49,2024-02-15,1.600000000000007,
441,15,49,2024-02-15,6.033333333333331,49.0
442,13,49,2024-02-16,5.133333333333332,49.0
443,15,49,2024-02-16,6.066666666666665,49.0
444,13,49,2024-02-17,2.166666666666665,49.0
445,13,49,2024-02-17,1.3333333333333404,
446,15,49,2024-02-17,2.0999999999999983,49.0
447,13,49,2024-02-18,2.0333333333333314,49.0
448,15,49,2024-02-18,2.1333333333333315,49.0
449,11,50,2024-02-19,5.066666666666665,50.0
450,11,50,2024-02-19,1.7333333333333405,
451,12,50,2024-02-19,6.166666666666665,50.0
452,13,50,2024-02-19,5.099999999999998,50.0
453,13,50,2024-02-19,6.033333333333331,50.0
454,11,50,2024-02-20,5.133333333333331,50.0
455,11,50,2024-02-20,1.466666666666674,
456,12,50,2024-02-20,6.066666666666665,50.0
457,13,50,2024-02-20,5.166666666666665,50.0
458,13,50,2024-02-20,6.099999999999998,50.0
459,11,50,2024-02-21,5.033333333333331,50.0
460,11,50,2024-02-21,1.866666666666674,
461,12,50,2024-02-21,6.133333333333331,50.0
462,13,50,2024-02-21,5.066666666666665,50.0
463,13,50,2024-02-21,6.166666666666665,50.0
464,11,50,2024-02-22,5.099999999999998,50.0
465,11,50,2024-02-22,1.6000000000000074,
466,12,50,2024-02-22,6.033333333333331,50.0
467,13,50,2024-02-22,5.133333333333331,50.0
468,13,50,2024-02-22,6.066666666666665,50.0
469,11,50,2024-02-23,5.166666666666665,50.0
470,11,50,2024-02-23,1.3333333333333406,
471,12,50,2024-02-23,6.099999999999998,50.0
472,13,50,2024-02-23,5.033333333333331,50.0
473,13,50,2024-02-23,6.133333333333331,50.0
474,11,50,2024-02-24,2.0666666666666647,50.0
475,11,50,2024-02-24,1.733333333333341,
476,12,50,2024-02-24,2.1666666666666647,50.0
477,13,50,2024-02-24,2.099999999999998,50.0
478,13,50,2024-02-24,2.0333333333333314,50.0
479,17,51,2024-02-19,6.133333333333331,51.0
480,17,51,2024-02-19,1.4666666666666743,
481,18,51,2024-02-19,7.066666666666665,51.0
482,17,51,2024-02-20,6.166666666666664,51.0
483,18,51,2024-02-20,7.099999999999998,51.0
484,17,51,2024-02-21,6.033333333333331,51.0
485,17,51,2024-02-21,1.8666666666666742,
486,18,51,2024-02-21,7.133333333333331,51.0
487,17,51,2024-02-22,6.066666666666665,51.0
488,18,51,2024-02-22,7.166666666666664,51.0
489,17,51,2024-02-23,6.099999999999998,51.0
490,17,51,2024-02-23,1.6000000000000076,
491,18,51,2024-02-23,7.033333333333331,51.0
492,17,51,2024-02-24,2.1333333333333315,51.0
493,18,51,2024-02-24,3.0666666666666647,51.0
494,17,51,2024-02-25,2.1666666666666647,51.0
495,17,51,2024-02-25,1.333333333333341,
496,18,51,2024-02-25,3.099999999999998,51.0
497,17,52,2024-02-26,6.033333333333331,52.0
498,17,52,2024-02-27,6.133333333333331,52.0
499,17,52,2024-02-28,6.066666666666665,52.0
500,17,52,2024-02-28,1.7333333333333412,
501,17,52,2024-02-29,6.166666666666664,52.0
502,17,52,2024-03-01,6.099999999999998,52.0
503,17,52,2024-03-02,2.0333333333333314,52.0
504,11,53,2024-02-26,4.133333333333331,53.0
505,11,53,2024-02-26,1.4666666666666746,
506,11,53,2024-02-27,4.066666666666665,53.0
507,11,53,2024-02-28,4.166666666666664,53.0
508,11,53,2024-02-29,4.099999999999998,53.0
509,11,54,2024-03-01,4.033333333333331,54.0
510,11,54,2024-03-01,1.8666666666666747,
511,12,54,2024-03-01,5.133333333333331,54.0
512,11,54,2024-03-02,2.0666666666666647,54.0
513,12,54,2024-03-02,2.1666666666666647,54.0
514,11,54,2024-03-03,2.099999999999998,54.0
515,11,54,2024-03-03,1.600000000000008,
516,12,54,2024-03-03,2.0333333333333314,54.0
517,11,54,2024-03-04,4.133333333333331,54.0
518,12,54,2024-03-04,5.066666666666665,54.0
519,11,54,2024-03-05,4.166666666666664,54.0
520,11,54,2024-03-05,1.3333333333333415,
521,12,54,2024-03-05,5.099999999999998,54.0
522,11,54,2024-03-06,4.033333333333331,54.0
523,12,54,2024-03-06,5.133333333333331,54.0
524,8,55,2024-03-07,4.066666666666665,55.0
525,8,55,2024-03-07,1.7333333333333416,
526,10,55,2024-03-07,5.166666666666664,55.0
527,8,55,2024-03-08,4.099999999999998,55.0
528,10,55,2024-03-08,5.033333333333331,55.0
529,8,55,2024-03-09,2.133333333333331,55.0
530,8,55,2024-03-09,1.4666666666666748,
531,10,55,2024-03-09,2.0666666666666647,55.0
532,18,56,2024-03-04,5.166666666666664,56.0
533,13,56,2024-03-04,6.099999999999998,56.0
534,15,56,2024-03-04,5.033333333333331,56.0
535,15,56,2024-03-04,1.8666666666666751,
536,18,56,2024-03-05,5.133333333333331,56.0
537,13,56,2024-03-05,6.066666666666665,56.0
538,15,56,2024-03-05,5.166666666666664,56.0
539,18,56,2024-03-06,5.099999999999998,56.0
540,18,56,2024-03-06,1.6000000000000085,
541,13,56,2024-03-06,6.033333333333331,56.0
542,15,56,2024-03-06,5.133333333333331,56.0
543,18,56,2024-03-07,5.066666666666665,56.0
544,13,56,2024-03-07,6.166666666666664,56.0
545,13,56,2024-03-07,1.333333333333342,
546,15,56,2024-03-07,5.099999999999998,56.0
547,17,57,2024-03-08,5.033333333333331,57.0
548,18,57,2024-03-08,6.133333333333331,57.0
549,17,57,2024-03-09,2.0666666666666647,57.0
550,17,57,2024-03-09,1.7333333333333418,
551,18,57,2024-03-09,2.1666666666666643,57.0
552,17,57,2024-03-10,2.099999999999998,57.0
553,18,57,2024-03-10,2.0333333333333314,57.0
554,17,57,2024-03-11,5.133333333333331,57.0
555,17,57,2024-03-11,1.4666666666666752,
556,18,57,2024-03-11,6.066666666666665,57.0
557,17,57,2024-03-12,5.166666666666664,57.0
558,18,57,2024-03-12,6.099999999999998,57.0
559,17,57,2024-03-13,5.033333333333331,57.0
560,17,57,2024-03-13,1.8666666666666754,
561,18,57,2024-03-13,6.133333333333331,57.0
562,13,58,2024-03-14,5.066666666666665,58.0
